id_transacao,conta_origem,conta_destino,valor,aprovacao_IA,flag_controle_manual,descricao,data_hora
TX00002203,ACC000781,ACC000236,2676.83,SIM,SIM,DOC,2025-03-29 14:44:52.548027
TX00004985,ACC000332,ACC000758,182661.8,NAO,SIM,Compra Cartão Crédito,2025-03-29 14:54:42.010465
TX00000875,ACC001856,ACC001560,2557.5,SIM,NAO,Tarifa Bancária,2025-03-29 15:18:37.132524
TX00001327,ACC000580,ACC000453,7630.49,SIM,NAO,Pagamento Noturno,2025-03-29 16:55:31.692147
TX00001795,ACC001441,ACC002127,3922.21,SIM,NAO,Pagamento Sem Comprovante,2025-03-29 17:22:25.354263
TX00005059,ACC002106,ACC000444,6619.86,SIM,NAO,Pagamento Sem Comprovante,2025-03-29 17:40:30.937377
TX00000484,ACC001820,ACC000014,5774.96,SIM,NAO,Tarifa Bancária,2025-03-29 18:51:23.965656
TX00005713,ACC002062,ACC000849,5766.25,SIM,NAO,Pagamento Cartório,2025-03-29 18:53:46.261661
TX00004178,ACC001142,ACC001266,815.48,NAO,NAO,Pagamento Noturno,2025-03-29 20:13:20.023038
TX00005333,ACC001452,ACC001664,3540.05,SIM,NAO,Reembolso,2025-03-29 20:52:18.262620
TX00003349,ACC001697,ACC000223,9288.01,SIM,NAO,Tarifa Bancária,2025-03-29 20:54:55.120850
TX00004872,ACC000916,ACC000040,3737.24,NAO,NAO,Estorno,2025-03-29 21:36:04.598903
TX00001405,ACC000360,ACC000338,4642.05,SIM,NAO,Transferência Internacional,2025-03-29 21:45:16.566311
TX00002379,ACC001795,ACC001886,5147.4,SIM,NAO,TED - consultoria,2025-03-29 21:53:34.183071
TX00002657,ACC001139,ACC001504,5939.11,SIM,NAO,TED,2025-03-29 21:57:08.898166
TX00004491,ACC001603,ACC001152,3419.22,SIM,NAO,TED - consultoria,2025-03-29 23:39:41.999876
TX00004325,ACC000270,ACC000673,1842.4,SIM,NAO,PIX - Fornecedor,2025-03-30 00:56:01.999259
TX00001158,ACC000758,ACC001128,2718.96,SIM,NAO,Pagamento Cartório,2025-03-30 01:20:46.823404
TX00005010,ACC000912,ACC000034,8669.48,NAO,NAO,Saque,2025-03-30 01:22:44.364840
TX00002422,ACC002015,ACC000043,9120.35,SIM,NAO,TED,2025-03-30 01:48:06.402513
TX00002020,ACC000793,ACC000203,10373.65,SIM,NAO,Reembolso,2025-03-30 03:17:47.550368
TX00004596,ACC001450,ACC000117,4370.2,SIM,NAO,DOC,2025-03-30 03:33:18.187962
TX00002235,ACC000647,ACC000277,8545.51,SIM,NAO,Estorno,2025-03-30 03:38:25.775759
TX00000612,ACC000224,ACC000688,6137.69,SIM,NAO,Compra Cripto,2025-03-30 05:36:56.111873
TX00001580,ACC002055,ACC000816,161970.94,NAO,SIM,Compra Cripto,2025-03-30 06:54:18.162817
TX00003156,ACC001951,ACC001282,14920.16,SIM,NAO,Pagamento Boleto,2025-03-30 07:50:50.509826
TX00004493,ACC001097,ACC000803,2889.4,SIM,NAO,Compra Cripto,2025-03-30 10:07:34.463102
TX00001481,ACC001295,ACC000243,59864.1,SIM,NAO,Transferência Internacional,2025-03-30 10:10:45.285275
TX00001750,ACC000086,ACC001047,3006.01,SIM,SIM,Pagamento Manual,2025-03-30 10:38:19.771948
TX00000049,ACC001479,ACC000524,8756.06,SIM,NAO,Pagamento Sem Comprovante,2025-03-30 11:35:20.811425
TX00002086,ACC000768,ACC002132,6526.22,SIM,NAO,Compra Cartão Crédito,2025-03-30 12:13:17.570881
TX00002974,ACC000821,ACC000047,4464.79,SIM,SIM,Compra Cripto,2025-03-30 13:36:48.880711
TX00005284,ACC001703,ACC001946,6313.2,SIM,NAO,Pagamento Cartório,2025-03-30 14:33:32.205657
TX00003155,ACC001036,ACC000993,3849.85,SIM,NAO,DOC,2025-03-30 16:02:42.233782
TX00002820,ACC001357,ACC001455,6634.69,SIM,NAO,Estorno,2025-03-30 17:29:28.168500
TX00003325,ACC001553,ACC001756,6139.64,SIM,SIM,Pagamento Sem Comprovante,2025-03-30 18:46:22.739463
TX00002642,ACC001945,ACC002407,5599.56,SIM,NAO,Saque,2025-03-30 18:46:27.093875
TX00001834,ACC000141,ACC000162,149440.9,SIM,NAO,Tarifa Bancária,2025-03-30 19:09:25.679282
TX00004630,ACC002074,ACC000803,5230.69,SIM,NAO,Pagamento Noturno,2025-03-30 19:46:43.798284
TX00005162,ACC000622,ACC001508,7574.89,SIM,NAO,Saque,2025-03-30 20:13:15.029019
TX00004522,ACC000628,ACC001908,3355.13,SIM,NAO,Transferência Internacional,2025-03-30 20:42:14.674446
TX00002288,ACC001037,ACC000584,14314.25,SIM,NAO,Pagamento Manual,2025-03-30 22:23:32.022855
TX00002906,ACC001142,ACC001482,5204.14,SIM,NAO,Transferência Internacional,2025-03-30 22:47:43.156467
TX00004471,ACC001210,ACC002075,5711.91,SIM,NAO,Folha PGTO,2025-03-31 00:00:22.550611
TX00002619,ACC001675,ACC000101,7557.97,SIM,SIM,Folha PGTO,2025-03-31 00:09:16.790803
TX00001682,ACC001994,ACC002350,5071.66,SIM,NAO,Estorno,2025-03-31 00:22:07.961407
TX00001334,ACC001219,ACC001177,6325.36,SIM,NAO,Tarifa Bancária,2025-03-31 02:02:28.669639
TX00003368,ACC002381,ACC002498,11022.15,SIM,NAO,Folha PGTO,2025-03-31 02:07:55.352087
TX00005787,ACC001642,ACC000507,1585.22,SIM,NAO,Reembolso,2025-03-31 02:20:17.800603
TX00001919,ACC000036,ACC001479,4279.23,SIM,NAO,Estorno,2025-03-31 03:18:15.572707
TX00000073,ACC001077,ACC001173,3326.27,SIM,NAO,Reembolso,2025-03-31 04:58:16.234044
TX00003336,ACC000491,ACC002132,8775.12,NAO,NAO,DOC,2025-03-31 05:48:19.702099
TX00001074,ACC000823,ACC002033,7342.62,SIM,SIM,PIX - Fornecedor,2025-03-31 07:55:19.275530
TX00004341,ACC000406,ACC000563,5441.53,SIM,NAO,Compra Cripto,2025-03-31 08:03:36.578134
TX00002653,ACC000393,ACC002179,9546.0,SIM,NAO,Pagamento Manual,2025-03-31 08:07:53.870442
TX00005314,ACC000175,ACC002117,15764.98,SIM,NAO,Transferência Internacional,2025-03-31 09:41:26.277099
TX00003997,ACC001856,ACC001341,6956.54,SIM,NAO,DOC,2025-03-31 09:46:54.971545
TX00005295,ACC002245,ACC002321,5820.61,SIM,SIM,DOC,2025-03-31 11:06:36.720257
TX00004699,ACC000658,ACC001648,6067.21,SIM,SIM,DOC,2025-03-31 11:33:05.262416
TX00002475,ACC002471,ACC001746,3516.14,SIM,NAO,Pagamento Manual,2025-03-31 11:46:57.616105
TX00002762,ACC000194,ACC001404,2432.9,SIM,SIM,PIX - Fornecedor,2025-03-31 13:15:32.051657
TX00000082,ACC000065,ACC000364,2888.28,SIM,NAO,DOC,2025-03-31 15:20:47.507131
TX00004265,ACC000031,ACC001006,5979.82,SIM,NAO,Pagamento Sem Comprovante,2025-03-31 15:31:39.811018
TX00003247,ACC001052,ACC000377,7768.91,NAO,SIM,Transferência PIX,2025-03-31 17:16:57.906646
TX00003981,ACC000732,ACC002265,5203.14,SIM,NAO,TED,2025-03-31 18:39:17.085761
TX00002662,ACC001378,ACC000365,3985.6,SIM,NAO,PIX - Fornecedor,2025-03-31 19:21:52.831916
TX00005033,ACC001134,ACC001165,3893.07,SIM,NAO,Folha PGTO,2025-03-31 19:44:00.055745
TX00003596,ACC001908,ACC002049,1673.06,SIM,NAO,DOC,2025-03-31 21:15:19.119240
TX00003734,ACC001921,ACC001526,9291.97,SIM,NAO,DOC,2025-03-31 21:24:57.065334
TX00001846,ACC000106,ACC002071,3619.4,SIM,NAO,Pagamento Sem Comprovante,2025-03-31 21:46:24.692029
TX00002694,ACC001853,ACC000787,8686.96,SIM,NAO,Saque,2025-03-31 22:08:55.526495
TX00000362,ACC000370,ACC000333,7061.87,SIM,SIM,Tarifa Bancária,2025-03-31 22:09:55.344716
TX00000988,ACC001626,ACC002438,6955.9,SIM,NAO,Pagamento Manual,2025-03-31 23:01:50.159195
TX00004346,ACC002233,ACC002429,4686.13,SIM,NAO,Compra Cripto,2025-03-31 23:18:20.084332
TX00003075,ACC000696,ACC000080,2925.85,SIM,NAO,Pagamento Boleto,2025-04-01 00:51:51.566392
TX00005465,ACC000028,ACC001671,1740.39,SIM,NAO,Pagamento Noturno,2025-04-01 01:36:56.652338
TX00000958,ACC000985,ACC000176,1590.4,SIM,NAO,PIX - Fornecedor,2025-04-01 01:41:39.104130
TX00003022,ACC001044,ACC002177,3678.55,SIM,NAO,Pagamento Cartório,2025-04-01 02:03:52.817527
TX00001650,ACC001623,ACC001326,4983.37,SIM,NAO,Transferência PIX,2025-04-01 02:14:22.718458
TX00002458,ACC000853,ACC001875,2534.08,SIM,NAO,PIX - Serviços,2025-04-01 03:16:51.542136
TX00001098,ACC001280,ACC000773,84047.69,SIM,SIM,Pagamento Manual,2025-04-01 04:28:38.967532
TX00002598,ACC001155,ACC001855,3500.95,SIM,NAO,Transferência Internacional,2025-04-01 04:29:18.069790
TX00004732,ACC002198,ACC000848,3767.13,SIM,SIM,Pagamento Manual,2025-04-01 05:17:45.400244
TX00005434,ACC000919,ACC000613,10447.59,SIM,NAO,Tarifa Bancária,2025-04-01 06:03:29.938543
TX00003787,ACC001674,ACC001831,2413.97,SIM,SIM,Saque,2025-04-01 06:45:03.461789
TX00003831,ACC000974,ACC001844,3033.23,SIM,NAO,DOC,2025-04-01 06:52:43.133548
TX00002273,ACC001900,ACC002404,6467.37,SIM,NAO,Folha PGTO,2025-04-01 07:32:41.526923
TX00001336,ACC001356,ACC002105,6795.46,SIM,NAO,TED - aluguéis,2025-04-01 09:13:36.137117
TX00003763,ACC001135,ACC000026,7154.95,NAO,NAO,PIX - Serviços,2025-04-01 10:06:55.617537
TX00003612,ACC001000,ACC000416,7741.75,SIM,NAO,Pagamento Boleto,2025-04-01 10:31:07.908586
TX00003775,ACC002344,ACC000595,10423.67,SIM,NAO,Pagamento Noturno,2025-04-01 10:51:06.778159
TX00002522,ACC001992,ACC001516,12641.65,SIM,NAO,Estorno,2025-04-01 11:00:23.697766
TX00001685,ACC000862,ACC000369,6177.98,SIM,NAO,PIX - Fornecedor,2025-04-01 12:16:25.837204
TX00003050,ACC000365,ACC000213,4158.93,SIM,NAO,PIX - Serviços,2025-04-01 12:16:40.375048
TX00005302,ACC001903,ACC001028,14957.86,NAO,NAO,PIX - Serviços,2025-04-01 12:33:48.239490
TX00000919,ACC000923,ACC001753,4813.89,SIM,NAO,TED - aluguéis,2025-04-01 13:11:51.254136
TX00001701,ACC002204,ACC000056,5784.92,SIM,SIM,Estorno,2025-04-01 13:35:08.127207
TX00005323,ACC002382,ACC000149,5215.94,NAO,NAO,TED,2025-04-01 13:50:27.376993
TX00004849,ACC000784,ACC002143,1210.08,SIM,NAO,Pagamento Manual,2025-04-01 14:26:34.685845
TX00000635,ACC001902,ACC002487,4501.26,SIM,NAO,Tarifa Bancária,2025-04-01 14:29:05.270802
TX00004830,ACC000970,ACC001458,6118.72,SIM,SIM,Pagamento Manual,2025-04-01 15:38:32.677452
TX00005006,ACC001486,ACC001886,2168.26,SIM,NAO,Tarifa Bancária,2025-04-01 15:54:49.143630
TX00003877,ACC002124,ACC000446,5768.6,SIM,SIM,Pagamento Manual,2025-04-01 16:02:40.993211
TX00005082,ACC001500,ACC000401,5618.46,SIM,NAO,PIX - Fornecedor,2025-04-01 16:34:52.483313
TX00005540,ACC002127,ACC000997,5848.09,SIM,NAO,TED - consultoria,2025-04-01 18:45:07.696558
TX00002229,ACC000780,ACC001565,10079.99,SIM,NAO,TED,2025-04-01 19:19:35.973872
TX00000298,ACC000700,ACC000307,3050.51,SIM,NAO,TED,2025-04-01 19:22:36.952597
TX00003403,ACC001271,ACC000961,3955.93,SIM,NAO,Pagamento Sem Comprovante,2025-04-01 19:50:32.137960
TX00005303,ACC001411,ACC002092,9063.02,NAO,NAO,PIX - Serviços,2025-04-01 20:07:32.571267
TX00001975,ACC001767,ACC001509,3674.69,SIM,NAO,Tarifa Bancária,2025-04-01 20:24:23.235934
TX00001407,ACC000448,ACC001818,4317.36,SIM,NAO,Transferência PIX,2025-04-01 20:29:07.172499
TX00004456,ACC000273,ACC000320,6809.02,NAO,NAO,Pagamento Sem Comprovante,2025-04-01 20:49:57.331484
TX00004201,ACC000976,ACC001043,5552.98,SIM,NAO,Transferência Internacional,2025-04-01 21:10:03.138498
TX00004748,ACC000125,ACC001950,3527.52,SIM,NAO,Compra Cripto,2025-04-01 22:04:17.372947
TX00000620,ACC001485,ACC002310,8412.53,SIM,NAO,Saque,2025-04-01 22:33:56.371467
TX00003648,ACC002337,ACC001427,4002.96,SIM,SIM,Pagamento Cartório,2025-04-01 23:14:55.010000
TX00002649,ACC000949,ACC001823,39540.8,NAO,SIM,TED - aluguéis,2025-04-02 00:02:31.079187
TX00002976,ACC002391,ACC000464,142193.25,NAO,SIM,Pagamento Boleto,2025-04-02 00:29:50.605502
TX00003805,ACC001393,ACC000698,4544.42,NAO,NAO,TED,2025-04-02 01:13:32.044831
TX00000277,ACC000226,ACC000197,3811.53,SIM,NAO,Compra Cripto,2025-04-02 01:15:05.467885
TX00004878,ACC001834,ACC001849,6181.22,SIM,NAO,Estorno,2025-04-02 02:25:06.112248
TX00001551,ACC000918,ACC002002,51883.06,SIM,SIM,PIX - Serviços,2025-04-02 02:43:00.881093
TX00000024,ACC002301,ACC000556,1635.62,SIM,NAO,Saque,2025-04-02 02:50:48.832716
TX00003173,ACC002373,ACC000735,3123.54,SIM,NAO,Compra Cartão Crédito,2025-04-02 03:02:27.066954
TX00001707,ACC000957,ACC000708,46492.55,SIM,NAO,Compra Cripto,2025-04-02 04:34:27.312103
TX00002268,ACC001305,ACC000717,5295.6,SIM,NAO,Reembolso,2025-04-02 04:34:48.610521
TX00005817,ACC001567,ACC001843,1915.74,NAO,NAO,Transferência Internacional,2025-04-02 04:37:39.592376
TX00000715,ACC001429,ACC001583,10509.1,SIM,NAO,Saque,2025-04-02 04:37:46.747303
TX00005869,ACC002093,ACC002323,10624.84,SIM,NAO,Transferência Internacional,2025-04-02 05:25:32.117668
TX00004923,ACC001132,ACC002249,2139.03,SIM,NAO,TED,2025-04-02 05:30:57.653854
TX00000606,ACC000877,ACC000955,5906.5,NAO,NAO,Tarifa Bancária,2025-04-02 05:45:53.660300
TX00001931,ACC000956,ACC002064,12515.75,SIM,NAO,Transferência Internacional,2025-04-02 06:04:55.847400
TX00001721,ACC001036,ACC000874,10359.88,NAO,NAO,Reembolso,2025-04-02 07:09:49.961580
TX00003657,ACC000760,ACC000255,1328.93,NAO,NAO,Pagamento Boleto,2025-04-02 09:59:55.266396
TX00001394,ACC000589,ACC001145,6035.03,SIM,SIM,DOC,2025-04-02 10:30:54.109516
TX00001705,ACC000620,ACC001439,6976.5,SIM,NAO,DOC,2025-04-02 11:41:12.647155
TX00004703,ACC002221,ACC001964,6770.89,SIM,NAO,TED - consultoria,2025-04-02 11:55:46.134903
TX00005417,ACC001020,ACC002011,3601.91,SIM,NAO,Transferência PIX,2025-04-02 12:07:51.803101
TX00002621,ACC000289,ACC001775,3706.51,SIM,NAO,Pagamento Noturno,2025-04-02 15:22:06.485055
TX00001081,ACC000147,ACC000616,5567.58,SIM,NAO,Tarifa Bancária,2025-04-02 15:43:30.692037
TX00005971,ACC000997,ACC001796,1180.22,SIM,NAO,Pagamento Boleto,2025-04-02 16:06:26.091285
TX00001086,ACC000514,ACC002014,5330.8,SIM,NAO,Pagamento Manual,2025-04-02 16:25:56.540366
TX00001241,ACC001450,ACC000076,1771.57,SIM,NAO,Transferência PIX,2025-04-02 17:51:50.676431
TX00001113,ACC001782,ACC000528,4717.47,SIM,NAO,Pagamento Sem Comprovante,2025-04-02 19:25:28.619971
TX00002624,ACC001954,ACC002429,1600.64,NAO,NAO,PIX - Serviços,2025-04-02 19:30:59.611433
TX00004473,ACC001379,ACC000385,6449.29,SIM,NAO,DOC,2025-04-02 19:33:39.198371
TX00003225,ACC000873,ACC001569,2423.8,SIM,NAO,DOC,2025-04-02 20:23:20.870323
TX00003614,ACC001856,ACC000916,4154.01,SIM,SIM,Compra Cripto,2025-04-02 21:56:28.651608
TX00001999,ACC001340,ACC001925,4100.0,SIM,NAO,Pagamento Cartório,2025-04-02 22:43:59.611177
TX00000836,ACC002049,ACC000676,6967.66,SIM,NAO,PIX - Serviços,2025-04-02 23:44:25.813112
TX00000579,ACC000968,ACC000119,18325.88,SIM,NAO,Compra Cripto,2025-04-03 00:36:49.334666
TX00002218,ACC000846,ACC001544,1999.83,SIM,SIM,Saque,2025-04-03 00:37:54.763093
TX00003637,ACC000517,ACC002288,131848.03,SIM,SIM,Folha PGTO,2025-04-03 01:03:02.937197
TX00004679,ACC000429,ACC002164,3809.73,SIM,NAO,Pagamento Boleto,2025-04-03 01:33:37.267132
TX00003483,ACC000874,ACC000225,3730.27,NAO,NAO,TED,2025-04-03 02:58:51.219391
TX00001402,ACC001137,ACC001727,3568.6,SIM,NAO,Pagamento Noturno,2025-04-03 03:44:19.041636
TX00002661,ACC001467,ACC000510,1978.32,SIM,NAO,Transferência Internacional,2025-04-03 03:46:21.036026
TX00001152,ACC001137,ACC001123,4104.84,NAO,SIM,PIX - Fornecedor,2025-04-03 03:47:01.383681
TX00001479,ACC000792,ACC000661,5605.16,SIM,NAO,Saque,2025-04-03 03:59:24.826648
TX00005738,ACC001737,ACC000066,6021.45,SIM,NAO,Pagamento Sem Comprovante,2025-04-03 04:49:01.357960
TX00000570,ACC001556,ACC002065,5999.47,SIM,NAO,TED,2025-04-03 07:55:33.146886
TX00005373,ACC001816,ACC002491,3472.13,SIM,SIM,Pagamento Boleto,2025-04-03 08:34:52.695548
TX00003531,ACC000306,ACC002319,4237.6,SIM,NAO,Compra Cripto,2025-04-03 08:56:52.991673
TX00000712,ACC001490,ACC000923,2722.27,SIM,NAO,Transferência PIX,2025-04-03 10:18:13.316718
TX00003003,ACC000165,ACC001195,6210.32,SIM,NAO,TED,2025-04-03 11:20:03.014994
TX00002014,ACC000130,ACC000477,3427.09,NAO,NAO,Pagamento Sem Comprovante,2025-04-03 11:24:33.478801
TX00003918,ACC001960,ACC000582,3709.01,SIM,NAO,Pagamento Sem Comprovante,2025-04-03 11:41:12.335879
TX00000272,ACC002278,ACC001008,3216.26,SIM,NAO,TED,2025-04-03 12:53:47.863895
TX00005534,ACC000272,ACC000030,2174.34,SIM,NAO,Pagamento Sem Comprovante,2025-04-03 12:54:39.211095
TX00005724,ACC000939,ACC001712,4352.08,SIM,NAO,Pagamento Boleto,2025-04-03 13:41:00.318053
TX00001928,ACC002473,ACC000029,4934.12,SIM,NAO,Pagamento Manual,2025-04-03 14:05:24.602215
TX00002968,ACC002157,ACC001441,3884.16,SIM,NAO,Folha PGTO,2025-04-03 14:42:36.302089
TX00004799,ACC000076,ACC002287,7749.69,SIM,NAO,Tarifa Bancária,2025-04-03 15:16:53.371394
TX00004978,ACC000871,ACC001287,5608.72,SIM,NAO,Transferência Internacional,2025-04-03 16:55:07.108964
TX00005909,ACC000056,ACC001676,7463.01,NAO,NAO,Compra Cartão Crédito,2025-04-03 17:21:12.726581
TX00003704,ACC001307,ACC001462,2355.4,NAO,NAO,Compra Cartão Crédito,2025-04-03 18:23:46.396922
TX00004858,ACC001892,ACC001529,2753.87,SIM,NAO,Estorno,2025-04-03 19:19:41.194656
TX00002708,ACC000988,ACC001597,7096.12,SIM,NAO,Pagamento Noturno,2025-04-03 20:00:29.051940
TX00002049,ACC001084,ACC001978,4421.88,SIM,SIM,Pagamento Noturno,2025-04-03 22:56:57.533451
TX00002561,ACC002308,ACC001245,3001.87,SIM,NAO,Tarifa Bancária,2025-04-04 00:08:29.563767
TX00005299,ACC000890,ACC002281,4935.41,SIM,SIM,Saque,2025-04-04 00:10:25.412316
TX00001069,ACC000452,ACC002174,6381.3,SIM,NAO,PIX - Serviços,2025-04-04 00:32:52.161736
TX00001271,ACC001166,ACC000341,10582.62,SIM,NAO,Pagamento Boleto,2025-04-04 00:47:07.334522
TX00002692,ACC000934,ACC001100,9848.59,SIM,NAO,Tarifa Bancária,2025-04-04 01:03:13.800058
TX00002862,ACC000210,ACC001976,2405.59,NAO,NAO,Transferência Internacional,2025-04-04 02:14:19.307243
TX00000923,ACC000951,ACC001664,4617.98,SIM,NAO,Transferência Internacional,2025-04-04 03:41:53.882122
TX00001628,ACC000956,ACC000749,4339.92,SIM,NAO,Reembolso,2025-04-04 04:08:55.259518
TX00005585,ACC000979,ACC002126,4425.65,NAO,SIM,Transferência Internacional,2025-04-04 04:45:50.177475
TX00000173,ACC001590,ACC001823,8826.32,SIM,NAO,Transferência PIX,2025-04-04 04:52:16.256130
TX00005270,ACC000891,ACC001239,12293.05,SIM,NAO,Transferência Internacional,2025-04-04 07:20:17.875190
TX00002587,ACC000265,ACC001427,5694.04,SIM,NAO,Reembolso,2025-04-04 07:26:59.609295
TX00001856,ACC000445,ACC002267,4636.03,SIM,NAO,Tarifa Bancária,2025-04-04 07:48:06.068644
TX00000902,ACC001249,ACC002209,6421.5,SIM,NAO,Pagamento Noturno,2025-04-04 08:09:38.332910
TX00004832,ACC002029,ACC001584,7919.95,NAO,NAO,Compra Cripto,2025-04-04 08:10:54.284285
TX00000557,ACC000134,ACC001375,5378.05,SIM,NAO,Pagamento Sem Comprovante,2025-04-04 08:55:39.613909
TX00005244,ACC000155,ACC002204,4220.78,SIM,NAO,Pagamento Noturno,2025-04-04 08:57:23.007351
TX00004497,ACC001029,ACC000111,4462.47,SIM,NAO,TED - consultoria,2025-04-04 08:59:16.204606
TX00004875,ACC001978,ACC002284,11110.34,SIM,NAO,TED - aluguéis,2025-04-04 09:02:17.400463
TX00004027,ACC000991,ACC001816,3612.72,SIM,NAO,Reembolso,2025-04-04 09:11:49.023661
TX00003142,ACC001588,ACC000918,3582.3,SIM,NAO,Pagamento Manual,2025-04-04 09:17:08.237913
TX00003773,ACC000944,ACC001526,11744.68,NAO,SIM,Transferência PIX,2025-04-04 09:21:07.965094
TX00001375,ACC002401,ACC002276,7296.71,SIM,NAO,Pagamento Noturno,2025-04-04 09:24:03.658371
TX00005889,ACC000546,ACC000511,6481.69,SIM,NAO,Saque,2025-04-04 10:00:00.120126
TX00004701,ACC000423,ACC001537,4304.97,SIM,NAO,Pagamento Noturno,2025-04-04 10:14:49.182621
TX00003209,ACC000533,ACC001057,8660.51,SIM,NAO,Estorno,2025-04-04 10:41:11.517198
TX00005476,ACC001678,ACC000895,5208.98,SIM,NAO,PIX - Fornecedor,2025-04-04 11:39:16.941534
TX00003762,ACC000151,ACC000762,5498.36,SIM,NAO,Tarifa Bancária,2025-04-04 12:10:22.487075
TX00005024,ACC002254,ACC001635,12890.06,SIM,SIM,Pagamento Sem Comprovante,2025-04-04 13:01:06.001416
TX00003886,ACC000597,ACC000093,3447.04,SIM,NAO,Pagamento Cartório,2025-04-04 13:51:18.181282
TX00000682,ACC002129,ACC001788,4984.21,SIM,NAO,Compra Cartão Crédito,2025-04-04 14:21:57.534773
TX00000348,ACC000682,ACC000478,106806.37,SIM,NAO,DOC,2025-04-04 16:45:06.164804
TX00002668,ACC002047,ACC000118,3463.82,NAO,NAO,Transferência Internacional,2025-04-04 17:16:27.153317
TX00000763,ACC002076,ACC000689,5998.4,SIM,SIM,TED - consultoria,2025-04-04 17:51:24.590914
TX00000344,ACC002198,ACC000689,4945.97,SIM,NAO,Compra Cripto,2025-04-04 19:10:26.262253
TX00004515,ACC001270,ACC001907,3725.49,SIM,NAO,Pagamento Noturno,2025-04-04 20:24:55.721264
TX00004140,ACC001685,ACC002421,5743.12,SIM,NAO,Compra Cartão Crédito,2025-04-04 20:39:41.311039
TX00002406,ACC001620,ACC000245,5621.74,NAO,NAO,Compra Cartão Crédito,2025-04-04 22:14:49.797795
TX00004595,ACC000761,ACC000560,5865.82,SIM,NAO,TED,2025-04-04 22:34:48.750596
TX00001657,ACC000553,ACC001326,4150.12,SIM,NAO,Pagamento Boleto,2025-04-04 23:36:10.943159
TX00001684,ACC001802,ACC000969,4355.3,SIM,NAO,Reembolso,2025-04-05 00:22:07.205518
TX00000832,ACC000532,ACC001963,14064.02,SIM,NAO,Reembolso,2025-04-05 00:41:00.722375
TX00001033,ACC000429,ACC000386,6583.56,SIM,NAO,Pagamento Manual,2025-04-05 01:37:04.510152
TX00004543,ACC000739,ACC001540,9909.35,SIM,NAO,Compra Cripto,2025-04-05 01:40:56.439020
TX00004344,ACC000072,ACC000069,3002.58,SIM,NAO,Pagamento Noturno,2025-04-05 02:13:51.847202
TX00000056,ACC001130,ACC001798,7682.9,SIM,NAO,TED,2025-04-05 02:26:07.311246
TX00001723,ACC000276,ACC000090,5112.97,SIM,SIM,Tarifa Bancária,2025-04-05 05:36:00.361918
TX00004465,ACC000308,ACC001794,2560.65,SIM,NAO,TED - consultoria,2025-04-05 05:52:12.557039
TX00003491,ACC000475,ACC001259,5817.1,NAO,NAO,TED - aluguéis,2025-04-05 06:03:54.344603
TX00004262,ACC000166,ACC000793,1209.98,NAO,NAO,Transferência PIX,2025-04-05 06:07:22.087692
TX00000535,ACC000173,ACC001279,2859.52,SIM,NAO,Transferência PIX,2025-04-05 06:40:14.545074
TX00000877,ACC000873,ACC002064,6889.22,SIM,NAO,Saque,2025-04-05 07:00:25.249633
TX00002754,ACC001847,ACC000203,5006.46,SIM,NAO,Pagamento Boleto,2025-04-05 07:35:14.268028
TX00000303,ACC000981,ACC000804,6096.27,SIM,NAO,Transferência Internacional,2025-04-05 08:10:21.163999
TX00004018,ACC001854,ACC000766,4970.49,SIM,NAO,DOC,2025-04-05 08:37:46.091954
TX00001125,ACC001701,ACC001771,4582.76,SIM,NAO,Pagamento Noturno,2025-04-05 08:41:46.453321
TX00003390,ACC002202,ACC001836,5503.13,SIM,NAO,TED - aluguéis,2025-04-05 08:47:28.296643
TX00004937,ACC000298,ACC000784,4561.13,SIM,NAO,Tarifa Bancária,2025-04-05 10:11:28.971246
TX00005392,ACC000374,ACC001589,1764.45,SIM,NAO,DOC,2025-04-05 10:13:04.267047
TX00001489,ACC000591,ACC001261,2807.72,SIM,NAO,Pagamento Cartório,2025-04-05 10:29:24.136996
TX00000363,ACC000636,ACC000403,1862.54,SIM,NAO,Estorno,2025-04-05 10:45:04.560239
TX00004900,ACC000130,ACC001643,6086.85,NAO,NAO,TED,2025-04-05 12:47:55.227512
TX00004927,ACC000012,ACC000011,2684.35,SIM,SIM,Pagamento Cartório,2025-04-05 13:36:30.628981
TX00001024,ACC001793,ACC000579,10022.9,SIM,NAO,Pagamento Cartório,2025-04-05 13:49:35.834861
TX00002975,ACC001403,ACC001973,5974.71,SIM,NAO,TED - consultoria,2025-04-05 13:52:06.124872
TX00004826,ACC000076,ACC001623,4565.2,SIM,NAO,Reembolso,2025-04-05 16:11:40.234852
TX00000847,ACC000690,ACC000637,4145.49,SIM,NAO,Folha PGTO,2025-04-05 16:17:26.958886
TX00000059,ACC002450,ACC000816,5600.61,SIM,NAO,Pagamento Cartório,2025-04-05 16:20:47.353072
TX00004544,ACC000872,ACC001335,4242.11,SIM,NAO,Pagamento Cartório,2025-04-05 16:50:12.232648
TX00001831,ACC000051,ACC001358,22404.65,SIM,SIM,Compra Cripto,2025-04-05 17:24:37.445225
TX00004890,ACC001213,ACC002391,3357.05,NAO,NAO,Transferência Internacional,2025-04-05 18:35:36.978063
TX00002115,ACC002443,ACC000947,10416.73,SIM,SIM,TED - aluguéis,2025-04-05 18:57:28.894879
